DB00886,structures_ligand_00798_out.pdbqt,-10.2
DB00568,structures_ligand_00476_out.pdbqt,-10.2
DB13772,structures_ligand_10528_out.pdbqt,-10.2
DB06937,structures_ligand_05536_out.pdbqt,-10.2
DB13012,structures_ligand_09672_out.pdbqt,-10.2
DB04482,structures_ligand_04230_out.pdbqt,-10.2
DB07253,structures_ligand_05848_out.pdbqt,-10.2
DB11726,structures_ligand_08616_out.pdbqt,-10.2
DB07243,structures_ligand_05838_out.pdbqt,-10.2
DB08442,structures_ligand_06993_out.pdbqt,-10.2
DB03346,structures_ligand_03117_out.pdbqt,-10.2
DB15446,structures_ligand_11708_out.pdbqt,-10.2
DB02483,structures_ligand_02308_out.pdbqt,-10.2
DB15151,structures_ligand_11521_out.pdbqt,-10.2
DB07135,structures_ligand_05733_out.pdbqt,-10.2
DB08061,structures_ligand_06627_out.pdbqt,-10.2
DB01937,structures_ligand_01787_out.pdbqt,-10.2
DB11596,structures_ligand_08519_out.pdbqt,-10.2
DB02716,structures_ligand_02525_out.pdbqt,-10.2
DB07254,structures_ligand_05849_out.pdbqt,-10.2
DB04644,structures_ligand_04383_out.pdbqt,-10.2
DB04640,structures_ligand_04379_out.pdbqt,-10.2
DB00862,structures_ligand_00774_out.pdbqt,-10.2
DB12678,structures_ligand_09405_out.pdbqt,-10.2
DB01630,structures_ligand_01503_out.pdbqt,-10.2
DB04363,structures_ligand_04093_out.pdbqt,-10.2
DB15079,structures_ligand_11480_out.pdbqt,-10.2
DB03442,structures_ligand_03206_out.pdbqt,-10.2
DB01071,structures_ligand_00977_out.pdbqt,-10.2
DB04789,structures_ligand_04524_out.pdbqt,-10.2
DB00969,structures_ligand_00879_out.pdbqt,-10.2
DB15183,structures_ligand_11534_out.pdbqt,-10.2
DB11953,structures_ligand_08808_out.pdbqt,-10.2
DB12229,structures_ligand_09037_out.pdbqt,-10.2
DB04009,structures_ligand_03743_out.pdbqt,-10.2
DB07245,structures_ligand_05840_out.pdbqt,-10.2
DB00261,structures_ligand_00161_out.pdbqt,-10.2
DB12047,structures_ligand_08886_out.pdbqt,-10.2
DB06940,structures_ligand_05539_out.pdbqt,-10.2
DB07986,structures_ligand_06554_out.pdbqt,-10.2
DB07390,structures_ligand_05982_out.pdbqt,-10.2
DB12451,structures_ligand_09219_out.pdbqt,-10.2
DB07472,structures_ligand_06063_out.pdbqt,-10.2
DB07613,structures_ligand_06198_out.pdbqt,-10.2
DB14674,structures_ligand_11240_out.pdbqt,-10.2
DB11979,structures_ligand_08830_out.pdbqt,-10.2
DB15121,structures_ligand_11502_out.pdbqt,-10.2
DB08067,structures_ligand_06633_out.pdbqt,-10.2
DB08927,structures_ligand_07432_out.pdbqt,-10.2
DB08056,structures_ligand_06622_out.pdbqt,-10.2
DB08664,structures_ligand_07202_out.pdbqt,-10.2
DB12066,structures_ligand_08903_out.pdbqt,-10.2
DB08128,structures_ligand_06693_out.pdbqt,-10.2
DB04140,structures_ligand_03884_out.pdbqt,-10.2
DB11219,structures_ligand_08239_out.pdbqt,-10.2
DB15126,structures_ligand_11506_out.pdbqt,-10.1
DB08974,structures_ligand_07522_out.pdbqt,-10.1
DB01703,structures_ligand_01569_out.pdbqt,-10.1
DB14985,structures_ligand_11428_out.pdbqt,-10.1
DB05255,structures_ligand_04751_out.pdbqt,-10.1
DB12000,structures_ligand_08847_out.pdbqt,-10.1
DB11475,structures_ligand_08427_out.pdbqt,-10.1
DB07663,structures_ligand_06247_out.pdbqt,-10.1
DB15609,structures_ligand_11796_out.pdbqt,-10.1
DB09306,structures_ligand_07877_out.pdbqt,-10.1
DB08697,structures_ligand_07233_out.pdbqt,-10.1
DB00427,structures_ligand_00329_out.pdbqt,-10.1
DB08460,structures_ligand_07010_out.pdbqt,-10.1
DB08498,structures_ligand_07045_out.pdbqt,-10.1
DB11554,structures_ligand_08483_out.pdbqt,-10.1
DB03332,structures_ligand_03104_out.pdbqt,-10.1
DB00732,structures_ligand_00643_out.pdbqt,-10.1
DB02336,structures_ligand_02171_out.pdbqt,-10.1
DB04069,structures_ligand_03800_out.pdbqt,-10.1
DB06685,structures_ligand_05286_out.pdbqt,-10.1
DB00795,structures_ligand_00707_out.pdbqt,-10.1
DB03895,structures_ligand_03632_out.pdbqt,-10.1
DB07096,structures_ligand_05694_out.pdbqt,-10.1
DB08213,structures_ligand_06776_out.pdbqt,-10.1
DB08159,structures_ligand_06724_out.pdbqt,-10.1
DB12206,structures_ligand_09018_out.pdbqt,-10.1
DB09063,structures_ligand_07593_out.pdbqt,-10.1
DB03262,structures_ligand_03038_out.pdbqt,-10.1
DB15460,structures_ligand_11716_out.pdbqt,-10.1
DB12218,structures_ligand_09026_out.pdbqt,-10.1
DB12401,structures_ligand_09175_out.pdbqt,-10.1
DB12009,structures_ligand_08855_out.pdbqt,-10.1
DB09226,structures_ligand_07796_out.pdbqt,-10.1
DB11461,structures_ligand_08415_out.pdbqt,-10.1
DB15498,structures_ligand_11736_out.pdbqt,-10.1
DB13596,structures_ligand_10313_out.pdbqt,-10.1
DB07073,structures_ligand_05671_out.pdbqt,-10.1
DB15590,structures_ligand_11786_out.pdbqt,-10.1
DB07235,structures_ligand_05830_out.pdbqt,-10.1
DB08272,structures_ligand_06832_out.pdbqt,-10.1
DB12492,structures_ligand_09253_out.pdbqt,-10.1
DB11404,structures_ligand_08367_out.pdbqt,-10.1
DB07342,structures_ligand_05937_out.pdbqt,-10.1
DB07325,structures_ligand_05920_out.pdbqt,-10.1
DB07743,structures_ligand_06321_out.pdbqt,-10.1
DB12867,structures_ligand_09549_out.pdbqt,-10.1
DB15124,structures_ligand_11505_out.pdbqt,-10.1
DB02430,structures_ligand_02260_out.pdbqt,-10.1
DB04879,structures_ligand_04620_out.pdbqt,-10.1
DB03280,structures_ligand_03054_out.pdbqt,-10.1
DB13554,structures_ligand_10262_out.pdbqt,-10.1
DB00880,structures_ligand_00792_out.pdbqt,-10.1
DB00724,structures_ligand_00633_out.pdbqt,-10.1
DB13248,structures_ligand_09906_out.pdbqt,-10.1
DB07015,structures_ligand_05613_out.pdbqt,-10.1
DB00796,structures_ligand_00708_out.pdbqt,-10.1
DB14207,structures_ligand_10944_out.pdbqt,-10.1
DB07151,structures_ligand_05749_out.pdbqt,-10.1
DB00794,structures_ligand_00706_out.pdbqt,-10.1
DB08099,structures_ligand_06665_out.pdbqt,-10.1
DB04774,structures_ligand_04509_out.pdbqt,-10.1
DB03285,structures_ligand_03058_out.pdbqt,-10.1
DB00579,structures_ligand_00487_out.pdbqt,-10.1
DB15307,structures_ligand_11619_out.pdbqt,-10.1
DB06967,structures_ligand_05566_out.pdbqt,-10.1
DB02407,structures_ligand_02237_out.pdbqt,-10.1
DB01496,structures_ligand_01352_out.pdbqt,-10.1
DB01532,structures_ligand_01382_out.pdbqt,-10.1
DB14025,structures_ligand_10774_out.pdbqt,-10.1
DB11263,structures_ligand_08272_out.pdbqt,-10.1
DB11974,structures_ligand_08826_out.pdbqt,-10.1
DB04044,structures_ligand_03776_out.pdbqt,-10.1
DB06148,structures_ligand_05017_out.pdbqt,-10.1
DB12438,structures_ligand_09206_out.pdbqt,-10.1
DB04761,structures_ligand_04497_out.pdbqt,-10.1
DB15170,structures_ligand_11531_out.pdbqt,-10.1
DB04081,structures_ligand_03810_out.pdbqt,-10.1
DB07359,structures_ligand_05954_out.pdbqt,-10.1
DB12295,structures_ligand_09091_out.pdbqt,-10.1
DB08352,structures_ligand_06908_out.pdbqt,-10.1
DB04793,structures_ligand_04528_out.pdbqt,-10.1
DB07097,structures_ligand_05695_out.pdbqt,-10.1
DB03788,structures_ligand_03523_out.pdbqt,-10.1
DB15499,structures_ligand_11737_out.pdbqt,-10.1
DB00650,structures_ligand_00560_out.pdbqt,-10.1
DB04563,structures_ligand_04307_out.pdbqt,-10.1
DB07263,structures_ligand_05858_out.pdbqt,-10.1
DB13405,structures_ligand_10106_out.pdbqt,-10.1
DB12006,structures_ligand_08852_out.pdbqt,-10.1
DB03605,structures_ligand_03354_out.pdbqt,-10.1
DB04116,structures_ligand_03844_out.pdbqt,-10.1
DB02610,structures_ligand_02427_out.pdbqt,-10.1
DB03761,structures_ligand_03499_out.pdbqt,-10.1
DB05590,structures_ligand_04872_out.pdbqt,-10.1
DB15108,structures_ligand_11495_out.pdbqt,-10.1
DB06887,structures_ligand_05487_out.pdbqt,-10.1
DB01623,structures_ligand_01496_out.pdbqt,-10.1
DB07012,structures_ligand_05610_out.pdbqt,-10.1
DB00093,structures_ligand_00011_out.pdbqt,-10.1
DB15091,structures_ligand_11486_out.pdbqt,-10.1
DB13102,structures_ligand_09750_out.pdbqt,-10.1
DB04926,structures_ligand_04652_out.pdbqt,-10.1
DB08543,structures_ligand_07089_out.pdbqt,-10.1
DB00370,structures_ligand_00273_out.pdbqt,-10.1
DB01960,structures_ligand_01809_out.pdbqt,-10.1
DB01977,structures_ligand_01826_out.pdbqt,-10.1
DB07809,structures_ligand_06383_out.pdbqt,-10.1
DB12507,structures_ligand_09264_out.pdbqt,-10.1
DB09068,structures_ligand_07597_out.pdbqt,-10.1
DB02915,structures_ligand_02708_out.pdbqt,-10.1
DB07470,structures_ligand_06061_out.pdbqt,-10.1
DB11841,structures_ligand_08714_out.pdbqt,-10.1
DB07409,structures_ligand_06000_out.pdbqt,-10.1
DB08131,structures_ligand_06696_out.pdbqt,-10.1
DB01015,structures_ligand_00925_out.pdbqt,-10.1
DB11633,structures_ligand_08538_out.pdbqt,-10.1
DB02319,structures_ligand_02155_out.pdbqt,-10.1
DB04378,structures_ligand_04107_out.pdbqt,-10.1
DB11256,structures_ligand_08267_out.pdbqt,-10.1
DB07770,structures_ligand_06347_out.pdbqt,-10.1
DB08024,structures_ligand_06590_out.pdbqt,-10.1
DB12428,structures_ligand_09199_out.pdbqt,-10.1
DB09119,structures_ligand_07647_out.pdbqt,-10.1
DB08236,structures_ligand_06798_out.pdbqt,-10.1
DB04071,structures_ligand_03802_out.pdbqt,-10.1
DB09151,structures_ligand_07711_out.pdbqt,-10.1
DB08822,structures_ligand_07349_out.pdbqt,-10.1
DB07812,structures_ligand_06386_out.pdbqt,-10.1
DB01074,structures_ligand_00980_out.pdbqt,-10.1
DB15494,structures_ligand_11733_out.pdbqt,-10.1
DB06833,structures_ligand_05436_out.pdbqt,-10.1
DB15256,structures_ligand_11588_out.pdbqt,-10.1
DB08467,structures_ligand_07017_out.pdbqt,-10.1
DB07107,structures_ligand_05705_out.pdbqt,-10.1
DB11479,structures_ligand_08432_out.pdbqt,-10.1
DB08549,structures_ligand_07095_out.pdbqt,-10.1
DB01232,structures_ligand_01141_out.pdbqt,-10.1
DB06964,structures_ligand_05563_out.pdbqt,-10.1
DB12408,structures_ligand_09182_out.pdbqt,-10.1
DB01911,structures_ligand_01762_out.pdbqt,-10.1
DB11741,structures_ligand_08627_out.pdbqt,-10.1
DB07059,structures_ligand_05657_out.pdbqt,-10.1
DB04434,structures_ligand_04185_out.pdbqt,-10.1
DB13927,structures_ligand_10683_out.pdbqt,-10.1
DB06923,structures_ligand_05522_out.pdbqt,-10.1
DB07513,structures_ligand_06103_out.pdbqt,-10.1
DB04775,structures_ligand_04510_out.pdbqt,-10.1
DB13384,structures_ligand_10078_out.pdbqt,-10.1
DB07323,structures_ligand_05918_out.pdbqt,-10.1
DB00889,structures_ligand_00801_out.pdbqt,-10.1
DB01135,structures_ligand_01040_out.pdbqt,-10.1
DB08092,structures_ligand_06658_out.pdbqt,-10.1
DB04158,structures_ligand_03901_out.pdbqt,-10.1
DB11699,structures_ligand_08593_out.pdbqt,-10.1
DB08233,structures_ligand_06795_out.pdbqt,-10.1
DB07942,structures_ligand_06512_out.pdbqt,-10.1
DB02744,structures_ligand_02550_out.pdbqt,-10.1
DB00482,structures_ligand_00388_out.pdbqt,-10.1
DB02071,structures_ligand_01917_out.pdbqt,-10.1
DB00652,structures_ligand_00562_out.pdbqt,-10.1
DB07813,structures_ligand_06387_out.pdbqt,-10.1
DB01888,structures_ligand_01743_out.pdbqt,-10.1
DB14787,structures_ligand_11305_out.pdbqt,-10.1
DB05575,structures_ligand_04869_out.pdbqt,-10.1
DB07155,structures_ligand_05753_out.pdbqt,-10.1
DB01273,structures_ligand_01175_out.pdbqt,-10.1
DB06276,structures_ligand_05104_out.pdbqt,-10.1
DB06908,structures_ligand_05507_out.pdbqt,-10.1
DB02414,structures_ligand_02244_out.pdbqt,-10.1
DB06837,structures_ligand_05440_out.pdbqt,-10.1
DB08481,structures_ligand_07029_out.pdbqt,-10.1
DB13788,structures_ligand_10549_out.pdbqt,-10.1
DB07305,structures_ligand_05900_out.pdbqt,-10.1
DB03860,structures_ligand_03599_out.pdbqt,-10.1
DB02505,structures_ligand_02329_out.pdbqt,-10.1
DB08385,structures_ligand_06939_out.pdbqt,-10.1
DB00705,structures_ligand_00615_out.pdbqt,-10.1
DB15375,structures_ligand_11663_out.pdbqt,-10.1
DB02709,structures_ligand_02518_out.pdbqt,-10.1
DB04509,structures_ligand_04257_out.pdbqt,-10.1
DB01253,structures_ligand_01162_out.pdbqt,-10.0
DB13360,structures_ligand_10055_out.pdbqt,-10.0
DB01976,structures_ligand_01825_out.pdbqt,-10.0
DB06620,structures_ligand_05248_out.pdbqt,-10.0
DB07017,structures_ligand_05615_out.pdbqt,-10.0
DB07763,structures_ligand_06340_out.pdbqt,-10.0
DB01906,structures_ligand_01758_out.pdbqt,-10.0
DB04232,structures_ligand_03972_out.pdbqt,-10.0
DB07127,structures_ligand_05725_out.pdbqt,-10.0
DB06228,structures_ligand_05072_out.pdbqt,-10.0
DB15551,structures_ligand_11746_out.pdbqt,-10.0
DB02540,structures_ligand_02361_out.pdbqt,-10.0
DB04059,structures_ligand_03790_out.pdbqt,-10.0
DB05686,structures_ligand_04911_out.pdbqt,-10.0
DB13790,structures_ligand_10553_out.pdbqt,-10.0
DB07164,structures_ligand_05762_out.pdbqt,-10.0
DB11960,structures_ligand_08813_out.pdbqt,-10.0
DB02568,structures_ligand_02388_out.pdbqt,-10.0
DB12207,structures_ligand_09019_out.pdbqt,-10.0
DB13135,structures_ligand_09777_out.pdbqt,-10.0
DB07055,structures_ligand_05653_out.pdbqt,-10.0
DB15377,structures_ligand_11664_out.pdbqt,-10.0
DB07199,structures_ligand_05795_out.pdbqt,-10.0
DB08112,structures_ligand_06678_out.pdbqt,-10.0
DB13333,structures_ligand_10027_out.pdbqt,-10.0
DB15468,structures_ligand_11721_out.pdbqt,-10.0
DB11958,structures_ligand_08812_out.pdbqt,-10.0
DB12996,structures_ligand_09657_out.pdbqt,-10.0
DB13718,structures_ligand_10459_out.pdbqt,-10.0
DB08184,structures_ligand_06748_out.pdbqt,-10.0
DB01022,structures_ligand_00932_out.pdbqt,-10.0
DB02103,structures_ligand_01949_out.pdbqt,-10.0
DB09177,structures_ligand_07749_out.pdbqt,-10.0
DB00301,structures_ligand_00200_out.pdbqt,-10.0
DB09279,structures_ligand_07853_out.pdbqt,-10.0
DB03701,structures_ligand_03442_out.pdbqt,-10.0
DB14913,structures_ligand_11378_out.pdbqt,-10.0
DB06708,structures_ligand_05310_out.pdbqt,-10.0
DB08686,structures_ligand_07223_out.pdbqt,-10.0
DB08017,structures_ligand_06583_out.pdbqt,-10.0
DB04439,structures_ligand_04189_out.pdbqt,-10.0
DB08035,structures_ligand_06601_out.pdbqt,-10.0
DB13324,structures_ligand_10016_out.pdbqt,-10.0
DB08402,structures_ligand_06956_out.pdbqt,-10.0
DB07312,structures_ligand_05907_out.pdbqt,-10.0
DB13499,structures_ligand_10202_out.pdbqt,-10.0
DB01326,structures_ligand_01201_out.pdbqt,-10.0
DB03995,structures_ligand_03728_out.pdbqt,-10.0
DB06629,structures_ligand_05254_out.pdbqt,-10.0
DB12005,structures_ligand_08851_out.pdbqt,-10.0
DB07583,structures_ligand_06169_out.pdbqt,-10.0
DB12868,structures_ligand_09550_out.pdbqt,-10.0
DB03917,structures_ligand_03654_out.pdbqt,-10.0
DB12048,structures_ligand_08887_out.pdbqt,-10.0
DB14059,structures_ligand_10802_out.pdbqt,-10.0
DB12572,structures_ligand_09319_out.pdbqt,-10.0
DB01149,structures_ligand_01054_out.pdbqt,-10.0
DB00194,structures_ligand_00092_out.pdbqt,-10.0
DB09038,structures_ligand_07576_out.pdbqt,-10.0
DB09178,structures_ligand_07750_out.pdbqt,-10.0
DB06994,structures_ligand_05592_out.pdbqt,-10.0
DB07495,structures_ligand_06085_out.pdbqt,-10.0
DB09094,structures_ligand_07626_out.pdbqt,-10.0
DB01807,structures_ligand_01666_out.pdbqt,-10.0
DB02973,structures_ligand_02763_out.pdbqt,-10.0
DB00470,structures_ligand_00376_out.pdbqt,-10.0
DB14029,structures_ligand_10778_out.pdbqt,-10.0
DB07147,structures_ligand_05745_out.pdbqt,-10.0
DB12929,structures_ligand_09598_out.pdbqt,-10.0
DB13074,structures_ligand_09725_out.pdbqt,-10.0
DB07949,structures_ligand_06518_out.pdbqt,-10.0
DB03996,structures_ligand_03729_out.pdbqt,-10.0
DB14768,structures_ligand_11293_out.pdbqt,-10.0
DB07487,structures_ligand_06077_out.pdbqt,-10.0
DB15355,structures_ligand_11650_out.pdbqt,-10.0
DB07246,structures_ligand_05841_out.pdbqt,-10.0
DB05295,structures_ligand_04767_out.pdbqt,-10.0
DB08300,structures_ligand_06858_out.pdbqt,-10.0
DB02205,structures_ligand_02050_out.pdbqt,-10.0
DB08580,structures_ligand_07124_out.pdbqt,-10.0
DB04887,structures_ligand_04628_out.pdbqt,-10.0
DB12682,structures_ligand_09409_out.pdbqt,-10.0
DB13242,structures_ligand_09900_out.pdbqt,-10.0
DB06834,structures_ligand_05437_out.pdbqt,-10.0
DB07316,structures_ligand_05911_out.pdbqt,-10.0
DB14828,structures_ligand_11328_out.pdbqt,-10.0
DB11679,structures_ligand_08576_out.pdbqt,-10.0
DB01198,structures_ligand_01106_out.pdbqt,-10.0
DB01021,structures_ligand_00931_out.pdbqt,-10.0
DB11999,structures_ligand_08846_out.pdbqt,-10.0
DB02200,structures_ligand_02046_out.pdbqt,-10.0
DB06683,structures_ligand_05284_out.pdbqt,-10.0
DB07131,structures_ligand_05729_out.pdbqt,-10.0
DB13119,structures_ligand_09766_out.pdbqt,-10.0
DB00269,structures_ligand_00169_out.pdbqt,-10.0
DB09094,structures_ligand_07627_out.pdbqt,-10.0
DB07203,structures_ligand_05799_out.pdbqt,-10.0
DB14902,structures_ligand_11372_out.pdbqt,-10.0
DB08491,structures_ligand_07038_out.pdbqt,-10.0
DB07687,structures_ligand_06270_out.pdbqt,-10.0
DB04809,structures_ligand_04544_out.pdbqt,-10.0
DB02636,structures_ligand_02451_out.pdbqt,-10.0
DB02819,structures_ligand_02617_out.pdbqt,-10.0
DB01887,structures_ligand_01742_out.pdbqt,-10.0
DB04983,structures_ligand_04679_out.pdbqt,-10.0
DB11676,structures_ligand_08573_out.pdbqt,-10.0
DB15242,structures_ligand_11578_out.pdbqt,-10.0
DB07123,structures_ligand_05721_out.pdbqt,-10.0
DB07753,structures_ligand_06330_out.pdbqt,-10.0
DB06999,structures_ligand_05597_out.pdbqt,-10.0
DB09136,structures_ligand_07668_out.pdbqt,-10.0
DB12901,structures_ligand_09577_out.pdbqt,-10.0
DB00502,structures_ligand_00411_out.pdbqt,-10.0
DB12027,structures_ligand_08870_out.pdbqt,-10.0
DB02349,structures_ligand_02183_out.pdbqt,-10.0
DB13649,structures_ligand_10375_out.pdbqt,-10.0
DB00485,structures_ligand_00394_out.pdbqt,-10.0
DB13678,structures_ligand_10414_out.pdbqt,-10.0
DB02524,structures_ligand_02347_out.pdbqt,-10.0
DB07080,structures_ligand_05678_out.pdbqt,-10.0
DB14011,structures_ligand_10764_out.pdbqt,-10.0
DB01520,structures_ligand_01370_out.pdbqt,-10.0
DB03250,structures_ligand_03027_out.pdbqt,-10.0
DB01767,structures_ligand_01631_out.pdbqt,-10.0
DB01076,structures_ligand_00982_out.pdbqt,-10.0
DB08583,structures_ligand_07127_out.pdbqt,-10.0
DB12746,structures_ligand_09459_out.pdbqt,-10.0
DB15488,structures_ligand_11726_out.pdbqt,-10.0
DB12579,structures_ligand_09325_out.pdbqt,-10.0
DB00224,structures_ligand_00122_out.pdbqt,-10.0
DB12566,structures_ligand_09314_out.pdbqt,-10.0
DB01179,structures_ligand_01087_out.pdbqt,-10.0
DB07230,structures_ligand_05825_out.pdbqt,-10.0
DB02957,structures_ligand_02747_out.pdbqt,-10.0
DB00227,structures_ligand_00125_out.pdbqt,-10.0
DB14799,structures_ligand_11311_out.pdbqt,-10.0
DB08572,structures_ligand_07116_out.pdbqt,-10.0
DB01624,structures_ligand_01497_out.pdbqt,-10.0
DB05171,structures_ligand_04731_out.pdbqt,-10.0
DB08179,structures_ligand_06744_out.pdbqt,-10.0
DB02089,structures_ligand_01935_out.pdbqt,-10.0
DB01212,structures_ligand_01120_out.pdbqt,-10.0
DB11366,structures_ligand_08337_out.pdbqt,-10.0
DB05377,structures_ligand_04782_out.pdbqt,-10.0
DB02898,structures_ligand_02692_out.pdbqt,-10.0
DB01567,structures_ligand_01417_out.pdbqt,-10.0
DB01768,structures_ligand_01632_out.pdbqt,-10.0
DB06694,structures_ligand_05292_out.pdbqt,-10.0
DB13469,structures_ligand_10168_out.pdbqt,-10.0
DB12180,structures_ligand_08996_out.pdbqt,-10.0
DB07126,structures_ligand_05724_out.pdbqt,-10.0
DB05289,structures_ligand_04765_out.pdbqt,-10.0
DB13435,structures_ligand_10138_out.pdbqt,-10.0
DB04957,structures_ligand_04668_out.pdbqt,-10.0
DB13052,structures_ligand_09705_out.pdbqt,-10.0
DB11463,structures_ligand_08417_out.pdbqt,-10.0
DB02310,structures_ligand_02146_out.pdbqt,-10.0
DB15325,structures_ligand_11631_out.pdbqt,-10.0
DB08659,structures_ligand_07197_out.pdbqt,-10.0
DB04582,structures_ligand_04326_out.pdbqt,-10.0
DB02338,structures_ligand_02173_out.pdbqt,-10.0
DB02164,structures_ligand_02008_out.pdbqt,-10.0
DB12962,structures_ligand_09626_out.pdbqt,-10.0
DB11259,structures_ligand_08269_out.pdbqt,-10.0
DB04629,structures_ligand_04369_out.pdbqt,-10.0
DB05022,structures_ligand_04696_out.pdbqt,-10.0
DB01101,structures_ligand_01007_out.pdbqt,-10.0
DB13170,structures_ligand_09809_out.pdbqt,-10.0
DB14917,structures_ligand_11381_out.pdbqt,-10.0
DB15106,structures_ligand_11494_out.pdbqt,-10.0
DB07192,structures_ligand_05788_out.pdbqt,-10.0
DB04604,structures_ligand_04347_out.pdbqt,-10.0
DB12802,structures_ligand_09501_out.pdbqt,-10.0
DB06886,structures_ligand_05486_out.pdbqt,-10.0
DB04480,structures_ligand_04228_out.pdbqt,-10.0
DB06869,structures_ligand_05469_out.pdbqt,-10.0
DB00565,structures_ligand_00473_out.pdbqt,-10.0
DB14753,structures_ligand_11284_out.pdbqt,-10.0
DB07188,structures_ligand_05785_out.pdbqt,-10.0
DB07022,structures_ligand_05620_out.pdbqt,-10.0
DB02014,structures_ligand_01863_out.pdbqt,-10.0
DB11871,structures_ligand_08737_out.pdbqt,-10.0
DB08661,structures_ligand_07199_out.pdbqt,-10.0
DB11774,structures_ligand_08654_out.pdbqt,-10.0
DB11784,structures_ligand_08662_out.pdbqt,-10.0
DB00712,structures_ligand_00621_out.pdbqt,-10.0
DB01068,structures_ligand_00974_out.pdbqt,-10.0
DB13737,structures_ligand_10477_out.pdbqt,-10.0
DB03420,structures_ligand_03185_out.pdbqt,-10.0
DB01909,structures_ligand_01760_out.pdbqt,-10.0
DB06364,structures_ligand_05136_out.pdbqt,-10.0
DB01166,structures_ligand_01074_out.pdbqt,-10.0
DB07179,structures_ligand_05776_out.pdbqt,-10.0
DB13841,structures_ligand_10614_out.pdbqt,-10.0
DB03363,structures_ligand_03133_out.pdbqt,-10.0
DB11518,structures_ligand_08462_out.pdbqt,-10.0
DB08432,structures_ligand_06983_out.pdbqt,-10.0
DB07343,structures_ligand_05938_out.pdbqt,-10.0
DB06370,structures_ligand_05140_out.pdbqt,-10.0
DB06508,structures_ligand_05196_out.pdbqt,-10.0
DB13937,structures_ligand_10691_out.pdbqt,-10.0
DB12712,structures_ligand_09433_out.pdbqt,-10.0
DB00522,structures_ligand_00429_out.pdbqt,-10.0
DB08100,structures_ligand_06666_out.pdbqt,-9.9
DB04033,structures_ligand_03765_out.pdbqt,-9.9
DB04853,structures_ligand_04590_out.pdbqt,-9.9
DB13501,structures_ligand_10204_out.pdbqt,-9.9
DB13514,structures_ligand_10221_out.pdbqt,-9.9
DB13276,structures_ligand_09942_out.pdbqt,-9.9
DB12220,structures_ligand_09028_out.pdbqt,-9.9
DB07385,structures_ligand_05978_out.pdbqt,-9.9
DB14775,structures_ligand_11299_out.pdbqt,-9.9
DB00656,structures_ligand_00567_out.pdbqt,-9.9
DB01634,structures_ligand_01507_out.pdbqt,-9.9
DB14980,structures_ligand_11424_out.pdbqt,-9.9
DB00248,structures_ligand_00146_out.pdbqt,-9.9
DB06166,structures_ligand_05029_out.pdbqt,-9.9
DB00349,structures_ligand_00250_out.pdbqt,-9.9
DB00406,structures_ligand_00307_out.pdbqt,-9.9
DB07639,structures_ligand_06224_out.pdbqt,-9.9
DB08026,structures_ligand_06592_out.pdbqt,-9.9
DB04047,structures_ligand_03779_out.pdbqt,-9.9
DB13335,structures_ligand_10029_out.pdbqt,-9.9
DB14839,structures_ligand_11332_out.pdbqt,-9.9
DB13472,structures_ligand_10171_out.pdbqt,-9.9
DB13065,structures_ligand_09717_out.pdbqt,-9.9
DB07194,structures_ligand_05790_out.pdbqt,-9.9
DB01972,structures_ligand_01821_out.pdbqt,-9.9
DB02375,structures_ligand_02208_out.pdbqt,-9.9
DB07935,structures_ligand_06505_out.pdbqt,-9.9
DB07537,structures_ligand_06126_out.pdbqt,-9.9
DB07624,structures_ligand_06209_out.pdbqt,-9.9
DB12242,structures_ligand_09049_out.pdbqt,-9.9
DB07233,structures_ligand_05828_out.pdbqt,-9.9
DB06604,structures_ligand_05239_out.pdbqt,-9.9
DB06190,structures_ligand_05040_out.pdbqt,-9.9
DB12505,structures_ligand_09262_out.pdbqt,-9.9
DB12531,structures_ligand_09284_out.pdbqt,-9.9
DB02243,structures_ligand_02084_out.pdbqt,-9.9
DB08360,structures_ligand_06916_out.pdbqt,-9.9
DB08459,structures_ligand_07009_out.pdbqt,-9.9
DB01394,structures_ligand_01249_out.pdbqt,-9.9
DB12621,structures_ligand_09356_out.pdbqt,-9.9
DB05791,structures_ligand_04930_out.pdbqt,-9.9
DB08665,structures_ligand_07203_out.pdbqt,-9.9
DB15096,structures_ligand_11488_out.pdbqt,-9.9
DB01116,structures_ligand_01021_out.pdbqt,-9.9
DB00641,structures_ligand_00551_out.pdbqt,-9.9
DB04086,structures_ligand_03815_out.pdbqt,-9.9
DB06737,structures_ligand_05341_out.pdbqt,-9.9
DB11827,structures_ligand_08701_out.pdbqt,-9.9
DB03759,structures_ligand_03497_out.pdbqt,-9.9
DB06478,structures_ligand_05185_out.pdbqt,-9.9
DB07033,structures_ligand_05631_out.pdbqt,-9.9
DB01557,structures_ligand_01407_out.pdbqt,-9.9
DB15456,structures_ligand_11713_out.pdbqt,-9.9
DB07683,structures_ligand_06266_out.pdbqt,-9.9
DB03336,structures_ligand_03107_out.pdbqt,-9.9
DB06458,structures_ligand_05175_out.pdbqt,-9.9
DB13090,structures_ligand_09738_out.pdbqt,-9.9
DB07521,structures_ligand_06111_out.pdbqt,-9.9
DB13611,structures_ligand_10328_out.pdbqt,-9.9
DB03200,structures_ligand_02976_out.pdbqt,-9.9
DB04470,structures_ligand_04219_out.pdbqt,-9.9
DB12043,structures_ligand_08882_out.pdbqt,-9.9
